episodeNumber,episodeLabel,uploadDate,videoTitle,videoUrl,contentType,restaurantId,restaurantName,country,region,address,category,representativeMenu,menusAndPrices,lat,lng,phone,operationStatus,operationSummary,weeklyHours,kakaoPlaceId,placeUrl,rating,reviewCount,facilities,officialDescriptionAddress,verification,notes
80,80화,2023-05-25,"성시경의 먹을텐데 l 콩국수 특집 (문배동 진미식당, 신당동 홍탁 목포집, 신촌 즉석 생우동)",https://www.youtube.com/watch?v=Nz0jI_Lck0U,restaurant,mogeultende_dff06b794041,신촌즉석생우동,대한민국,서울 마포구,서울 마포구 대흥로 38,"돈까스,우동",신촌우동,"신촌우동 7,000원 | 김치얼큰우동 7,500원 | 돈까스 9,000원 | 오뎅우동 7,500원",37.54410509,126.93872591,02-717-7897,영업 전,11:00 오픈,수 11:00 ~ 20:30 / 14:30 ~ 17:00 브레이크타임 | 목 11:00 ~ 20:30 / 14:30 ~ 17:00 브레이크타임 | 금 11:00 ~ 20:30 / 14:30 ~ 17:00 브레이크타임 | 토 11:00 ~ 20:30 / 14:30 ~ 17:00 브레이크타임 | 일 휴무일 | 월 11:00 ~ 20:30 / 14:30 ~ 17:00 브레이크타임 | 화 11:00 ~ 20:30 / 14:30 ~ 17:00 브레이크타임,15779972,https://place.map.kakao.com/15779972,4.1,109,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":false}",서울 마포구 대흥로 38 (대흥동 801-13),official_description,
81,81화,2023-06-13,성시경의 먹을텐데 l 남영동 금천문&오향족발,https://www.youtube.com/watch?v=xE1gqk1Q3uA,restaurant,mogeultende_ff232cb92c0c,금천문 오향족발,대한민국,서울 용산구,서울 용산구 한강대로 268,"족발,보쌈",반반족발,"반반족발 44,000원 | 유린기 38,000원 | 오향족발(대) 앞발 43,000원 | 오향족발(중) 뒷발 39,000원",37.54219879,126.97306951,02-749-0252,영업 전,11:30 오픈,수 11:30 ~ 22:00 / 13:30 ~ 17:00 브레이크타임 | 목 11:30 ~ 22:00 / 13:30 ~ 17:00 브레이크타임 | 금 제헌절 휴무 | 토 휴무일 | 일 휴무일 | 월 11:30 ~ 22:00 / 13:30 ~ 17:00 브레이크타임 | 화 11:30 ~ 22:00 / 13:30 ~ 17:00 브레이크타임,15765489,https://place.map.kakao.com/15765489,0,164,"{""reservation"":true,""delivery"":true,""accessible"":true,""takeout"":true,""parking"":false,""pets"":true,""wifi"":true}",서울 용산구 한강대로 268 1층 (남영동 84-8),official_description,
82,82화,2023-06-21,성시경의 먹을텐데 l 신사동 미남옥,https://www.youtube.com/watch?v=z5nqim1xRyE,restaurant,mogeultende_97b9ff31c333,미남옥,대한민국,서울 강남구,서울 강남구 언주로153길 12,곰탕,특15곰탕,"특15곰탕 15,000원 | 얼큰곰탕 13,000원 | 아롱사태냉수육(대) 45,000원 | 육회비빔밥 15,000원",37.52294578,127.03219064,02-549-5553,영업 전,10:30 오픈,수 10:30 ~ 22:00 | 목 10:30 ~ 22:00 | 금 10:30 ~ 21:00 | 토 10:30 ~ 22:00 | 일 10:30 ~ 21:00 | 월 10:30 ~ 22:00 | 화 10:30 ~ 22:00,940697725,https://place.map.kakao.com/940697725,3.8,157,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":true,""pets"":false,""wifi"":false}",서울 강남구 언주로153길 12 1층 (신사동 626-70),official_description,
83,83화,2023-06-28,성시경의 먹을텐데 l 역촌역 이가네가마솥설렁탕,https://www.youtube.com/watch?v=4zBBUw-VDnU,restaurant,mogeultende_495f88d55648,이가네가마솥설렁탕,대한민국,서울 은평구,서울 은평구 진흥로 130,설렁탕,꼬리찜전골 (대),"꼬리찜전골 (대) 89,000원 | 돌솥설렁탕 15,000원 | 도가니수육 50,000원 | 뚝배기탕 15,000원",37.60751796,126.92467596,02-387-2246,영업 전,10:00 오픈,수 10:00 ~ 22:00 | 목 10:00 ~ 22:00 | 금 10:00 ~ 22:00 | 토 10:00 ~ 22:00 | 일 10:00 ~ 22:00 | 월 10:00 ~ 22:00 | 화 10:00 ~ 22:00,10673415,https://place.map.kakao.com/10673415,3.7,242,"{""reservation"":true,""delivery"":true,""accessible"":false,""takeout"":true,""parking"":true,""pets"":false,""wifi"":false}",서울 은평구 진흥로 130 (녹번동 141-39),official_description,
84,84화,2023-07-05,성시경의 먹을텐데 l 이수역 원조추어탕,https://www.youtube.com/watch?v=HZrFCIt3oYY,restaurant,mogeultende_5dec49b381b1,원조추어탕,대한민국,서울 동작구,서울 동작구 동작대로33가길 4,추어,어죽+공기밥,"어죽+공기밥 11,000원 | 어죽+찰솥밥 12,000원 | 추어탕+공기밥 11,000원 | 추어탕+찰솥밥 12,000원",37.48963592,126.98186293,02-537-9944,영업 전,11:00 오픈,수 11:00 ~ 21:30 / 16:00 ~ 17:00 브레이크타임 | 목 11:00 ~ 21:30 / 16:00 ~ 17:00 브레이크타임 | 금 11:00 ~ 21:30 / 16:00 ~ 17:00 브레이크타임 | 토 11:00 ~ 21:30 / 16:00 ~ 17:00 브레이크타임 | 일 11:00 ~ 21:30 / 16:00 ~ 17:00 브레이크타임 | 월 11:00 ~ 21:30 / 16:00 ~ 17:00 브레이크타임 | 화 11:00 ~ 21:30 / 16:00 ~ 17:00 브레이크타임,18278475,https://place.map.kakao.com/18278475,3.9,129,"{""reservation"":true,""delivery"":false,""accessible"":true,""takeout"":true,""parking"":false,""pets"":false,""wifi"":false}",서울 동작구 동작대로33가길 4 석원빌딩 (사당동 89-15),official_description,
85,85화,2023-07-12,[sub] 성시경의 먹을텐데 l 독산동 진영면옥,https://www.youtube.com/watch?v=u4WD7bWkMus,restaurant,mogeultende_0e4c9cb16731,진영면옥,대한민국,서울 금천구,서울 금천구 가산로 22-5,냉면,비빔냉면,"비빔냉면 12,000원 | 녹두전 9,000원 | 녹차돼지수육 반접시(100g) 9,000원 | 양지곰탕 12,000원",37.47155084,126.90041713,02-864-2383,영업 전,11:00 오픈,수 11:00 ~ 21:00 / 15:00 ~ 17:00 브레이크타임 | 목 11:00 ~ 21:00 / 15:00 ~ 17:00 브레이크타임 | 금 11:00 ~ 21:00 / 15:00 ~ 17:00 브레이크타임 | 토 11:00 ~ 21:00 / 15:00 ~ 17:00 브레이크타임 | 일 휴무일 | 월 11:00 ~ 21:00 / 15:00 ~ 17:00 브레이크타임 | 화 11:00 ~ 21:00 / 15:00 ~ 17:00 브레이크타임,280756271,https://place.map.kakao.com/280756271,4.6,807,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":false}",서울 금천구 가산로 22-5 (독산동 162-10),official_description,
86,86화,2023-07-20,[sub] 성시경의 먹을텐데 l 이촌동 야래향,https://www.youtube.com/watch?v=yI88OaPRMhA,restaurant,mogeultende_05a70268f228,야래향,대한민국,서울 용산구,서울 용산구 이촌로65가길 66,중국요리,새우덮밥,"새우덮밥 10,000원 | 쇠고기덮밥 10,000원 | 잡탕밥 15,000원 | 굴짬뽕밥 10,000원",37.52097517,126.97470156,02-797-7179,영업 전,11:00 오픈,수 11:00 ~ 22:00 | 목 11:00 ~ 22:00 | 금 11:00 ~ 22:00 | 토 11:00 ~ 22:00 | 일 11:00 ~ 22:00 | 월 11:00 ~ 22:00 | 화 11:00 ~ 22:00,10587773,https://place.map.kakao.com/10587773,2.3,148,"{""reservation"":true,""delivery"":true,""accessible"":false,""takeout"":true,""parking"":true,""pets"":false,""wifi"":false}",서울 용산구 이촌로75길 22-5 (이촌동 301-152),official_description,
87,87화,2023-07-26,[sub] 성시경의 먹을텐데 l 이태원 오띠젤리,https://www.youtube.com/watch?v=1ms4Gaqvbx8,restaurant,mogeultende_eb7582fc956b,오띠젤리,대한민국,서울 용산구,서울 용산구 녹사평대로 168-6,디저트카페,트러플리코타,"트러플리코타 4,000원 | 모르타델라 스페셜 8,500원 | 코파크루다 스페셜 8,500원 | 에스프레소 3,300원",37.53324543,126.98922909,02-790-2909,영업 중,16:50 까지,수 08:00 ~ 16:50 / 16:30 라스트오더 | 목 08:00 ~ 16:50 / 16:30 라스트오더 | 금 08:00 ~ 16:50 / 16:30 라스트오더 | 토 08:00 ~ 17:50 / 17:30 라스트오더 | 일 08:00 ~ 17:50 / 17:30 라스트오더 | 월 08:00 ~ 16:50 / 16:30 라스트오더 | 화 휴무일,860035627,https://place.map.kakao.com/860035627,4.5,105,"{""reservation"":true,""delivery"":false,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":true}",서울 용산구 녹사평대로 168-6 1층 (이태원동  34-50),official_description,
88,88화,2023-08-11,"[sub] 성시경의 먹을텐데 l 논현동 삼호짱뚱이 1탄 (with. 하정우,주지훈)",https://www.youtube.com/watch?v=BruwoWzx3vA,restaurant,mogeultende_640a2cf6cf1b,삼호짱뚱이,대한민국,서울 강남구,서울 강남구 도산대로34길 11,"해물,생선",홍어삼합,"홍어삼합 80,000원 | 모듬전 50,000원 | 짱뚱이탕 12,000원 | 보리굴비정식 22,000원",37.51963672,127.0310173,02-547-1416,영업 전,11:00 오픈,수 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 목 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 금 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 토 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 일 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 월 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 화 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임,7929136,https://place.map.kakao.com/7929136,4.5,96,"{""reservation"":true,""delivery"":true,""accessible"":false,""takeout"":false,""parking"":true,""pets"":false,""wifi"":false}",서울 강남구 도산대로34길 11 (논현동 64),official_description,
89,89화,2023-08-15,"[sub] 성시경의 먹을텐데 l 논현동 삼호짱뚱이 2탄 (with. 하정우,주지훈)",https://www.youtube.com/watch?v=9XLtqkJt1wY,restaurant,mogeultende_640a2cf6cf1b,삼호짱뚱이,대한민국,서울 강남구,서울 강남구 도산대로34길 11,"해물,생선",홍어삼합,"홍어삼합 80,000원 | 모듬전 50,000원 | 짱뚱이탕 12,000원 | 보리굴비정식 22,000원",37.51963672,127.0310173,02-547-1416,영업 전,11:00 오픈,수 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 목 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 금 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 토 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 일 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 월 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임 | 화 11:00 ~ 22:00 / 15:00 ~ 17:00 브레이크타임,7929136,https://place.map.kakao.com/7929136,4.5,96,"{""reservation"":true,""delivery"":true,""accessible"":false,""takeout"":false,""parking"":true,""pets"":false,""wifi"":false}",서울 강남구 도산대로34길 11 (논현동 64),official_description,
90,90화,2023-08-21,성시경의 먹을텐데 l 압구정로데오 딸랏,https://www.youtube.com/watch?v=rTHlGX3-obY,restaurant,mogeultende_e3971a303e3e,딸랏 압구정,대한민국,서울 강남구,서울 강남구 압구정로50길 22,태국음식,랭쌥,"랭쌥 35,000원 | 똠얌꿍 22,000원 | 아롱사태 쌀국수 12,000원 | 오리지널 팟타이 13,000원",37.52687794,127.03767801,02-540-8781,영업 전,11:30 오픈,수 11:30 ~ 22:00 | 목 11:30 ~ 22:00 | 금 11:30 ~ 22:00 | 토 11:30 ~ 22:00 | 일 11:30 ~ 22:00 | 월 휴무일 | 화 11:30 ~ 22:00,747326886,https://place.map.kakao.com/747326886,4,406,"{""reservation"":true,""delivery"":true,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":true}",서울 강남구 압구정로50길 22 2층 (신사동 658-1),official_description,
91,91화,2023-08-25,[sub] 성시경의 먹을텐데 l 익산 진미식당,https://www.youtube.com/watch?v=Pj61du5bEiY,restaurant,mogeultende_483a93b94672,진미식당,대한민국,전북특별자치도 익산시,전북특별자치도 익산시 황등면 황등로 158,한식,토렴 육회비빈밥 (특),"토렴 육회비빈밥 (특) 14,000원 | 토렴 육회비빈밥 12,000원 | 토렴 고추장 소불고기비빈밥 11,000원 | 토렴 간장 소불고기비빈밥 11,000원",36.00587193,126.94487838,063-856-4422,영업 전,11:00 오픈,수 11:00 ~ 16:00 | 목 11:00 ~ 16:00 | 금 11:00 ~ 16:00 | 토 11:00 ~ 16:00 | 일 휴무일 | 월 11:00 ~ 16:00 | 화 11:00 ~ 16:00,10776596,https://place.map.kakao.com/10776596,2.8,185,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",전북 익산시 황등면 황등로 158 (황등리 902-11),official_description,
92,92화,2023-09-07,[sub] 성시경의 먹을텐데 l 압구정로데오 와일드버팔로 1탄 (with.신동엽),https://www.youtube.com/watch?v=yz_PDMZQqF8,restaurant,mogeultende_5f77b87ed4e6,와일드버팔로,대한민국,서울 강남구,서울 강남구 선릉로161길 15,양식,후라이드 치킨,"후라이드 치킨 24,000원 | 버팔로윙 24,000원",37.52722072,127.03920205,070-7607-7097,영업 전,17:00 오픈,수 17:00 ~ 24:00 | 목 17:00 ~ 24:00 | 금 17:00 ~ 01:00 | 토 17:00 ~ 01:00 | 일 17:00 ~ 24:00 | 월 17:00 ~ 24:00 | 화 17:00 ~ 24:00,569005274,https://place.map.kakao.com/569005274,3.7,258,"{""reservation"":true,""delivery"":false,""accessible"":false,""takeout"":true,""parking"":true,""pets"":false,""wifi"":true}",서울 강남구 선릉로161길 15 1층 (신사동 662-15),official_description,
93,93화,2023-09-14,[sub] 성시경의 먹을텐데 l 압구정로데오 와일드버팔로 2탄 (with.신동엽),https://www.youtube.com/watch?v=wJL-V0MCgJ8,restaurant,mogeultende_5f77b87ed4e6,와일드버팔로,대한민국,서울 강남구,서울 강남구 선릉로161길 15,양식,후라이드 치킨,"후라이드 치킨 24,000원 | 버팔로윙 24,000원",37.52722072,127.03920205,070-7607-7097,영업 전,17:00 오픈,수 17:00 ~ 24:00 | 목 17:00 ~ 24:00 | 금 17:00 ~ 01:00 | 토 17:00 ~ 01:00 | 일 17:00 ~ 24:00 | 월 17:00 ~ 24:00 | 화 17:00 ~ 24:00,569005274,https://place.map.kakao.com/569005274,3.7,258,"{""reservation"":true,""delivery"":false,""accessible"":false,""takeout"":true,""parking"":true,""pets"":false,""wifi"":true}",서울 강남구 선릉로161길 15 1층 (신사동 662-15),official_description,
94,94화,2023-09-21,[sub] 성시경의 먹을텐데 l 공덕동 원조신촌설렁탕,https://www.youtube.com/watch?v=XO-UqGjZomc,restaurant,mogeultende_ad60e1781210,원조신촌설렁탕,대한민국,서울 마포구,서울 마포구 마포대로14길 16,설렁탕,설렁탕,"설렁탕 13,000원 | 내장곰탕 15,000원 | 수육 55,000원 | 설렁탕(특) 18,000원",37.54828092,126.95626948,02-712-3300,영업 중,21:00 까지,수 06:30 ~ 21:00 | 목 06:30 ~ 21:00 | 금 06:30 ~ 21:00 | 토 06:30 ~ 15:00 | 일 06:30 ~ 15:00 | 월 06:30 ~ 21:00 | 화 06:30 ~ 21:00,16044683,https://place.map.kakao.com/16044683,4.4,217,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 마포구 마포대로14길 16 (공덕동 119-45),official_description,
95,95화,2023-09-29,[sub] 성시경의 먹을텐데 l 부산 월드양념통닭,https://www.youtube.com/watch?v=EMEROo6ZX6E,restaurant,mogeultende_16ac2f17c46b,월드양념통닭,대한민국,부산 사하구,부산 사하구 장림번영로 22,치킨,후라이드,"후라이드 18,000원 | 통구이 18,000원 | 양념 19,000원 | 반반 19,000원",35.08089619,128.96779054,051-261-9746,영업 전,15:00 오픈,수 15:00 ~ 23:00 / 22:00 라스트오더 | 목 15:00 ~ 23:00 / 22:00 라스트오더 | 금 15:00 ~ 23:00 / 22:00 라스트오더 | 토 15:00 ~ 23:00 / 22:00 라스트오더 | 일 휴무일 | 월 휴무일 | 화 15:00 ~ 23:00 / 22:00 라스트오더,16950175,https://place.map.kakao.com/16950175,3.2,255,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",부산 사하구 장림번영로 22 (장림동 792-7),official_description,
96,96화,2023-10-05,[sub] 성시경의 먹을텐데 l 의정부 별미순대국,https://www.youtube.com/watch?v=UipN-iww9FE,restaurant,mogeultende_e250aeea10a4,수제별미순대국,대한민국,경기 의정부시,경기 의정부시 신흥로239번길 49-10,순대,순대국,"순대국 10,000원 | 순대국 (특) 12,000원 | 순대 17,000원 | 머리고기 23,000원",37.73705637,127.04026087,031-838-1256,영업 전,09:00 오픈,수 09:00 ~ 15:00 | 목 09:00 ~ 15:00 | 금 09:00 ~ 15:00 | 토 09:00 ~ 15:00 | 일 휴무일 | 월 09:00 ~ 15:00 | 화 09:00 ~ 15:00,34569996,https://place.map.kakao.com/34569996,3.9,218,"{""reservation"":false,""delivery"":true,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":false}",경기 의정부시 신흥로239번길 49-10 (의정부동 511-4),official_description,
97,97화,2023-10-17,[sub] 성시경의 먹을텐데 l 경동시장 남원통닭,https://www.youtube.com/watch?v=jhAV4lWMlm8,restaurant,mogeultende_a1f5717daa75,남원통닭 별관,대한민국,서울 동대문구,서울 동대문구 홍릉로1길 39,치킨,닭똥집,"닭똥집 16,000원 | 후라이드치킨 (소) 20,000원 | 후라이드치킨 (대) 22,000원 | 양념치킨 (대) 24,000원",37.58040989,127.04276664,02-968-9841,영업 전,11:00 오픈,수 11:00 ~ 21:30 | 목 11:00 ~ 21:30 | 금 11:00 ~ 21:30 | 토 11:00 ~ 21:30 | 일 11:00 ~ 21:30 | 월 11:00 ~ 21:30 | 화 11:00 ~ 21:30,27323391,https://place.map.kakao.com/27323391,3.4,409,"{""reservation"":true,""delivery"":false,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":true}",서울 동대문구 홍릉로1길 39 (제기동 635-4),official_description,
98,98화,2023-10-23,"[sub] 성시경의 먹을텐데 l 경동시장 안동집, 김제식당",https://www.youtube.com/watch?v=6T7fWf5EA0s,restaurant,mogeultende_a66dd331f994,안동집,대한민국,서울 동대문구,서울 동대문구 고산자로36길 3,국수,건진국시,"건진국시 10,000원 | 손국시 10,000원 | 수육 14,000원 | 배추전 10,000원",37.5793938,127.03953845,02-965-3948,영업 전,10:00 오픈,수 10:00 ~ 18:00 / 15:30 ~ 16:30 브레이크타임 / 17:00 라스트오더 | 목 10:00 ~ 18:00 / 15:30 ~ 16:30 브레이크타임 / 17:00 라스트오더 | 금 10:00 ~ 18:00 / 15:30 ~ 16:30 브레이크타임 / 17:00 라스트오더 | 토 10:00 ~ 17:00 / 16:00 라스트오더 | 일 10:00 ~ 17:00 / 16:00 라스트오더 | 월 10:00 ~ 18:00 / 15:30 ~ 16:30 브레이크타임 / 17:00 라스트오더 | 화 10:00 ~ 18:00 / 15:30 ~ 16:30 브레이크타임 / 17:00 라스트오더,15629433,https://place.map.kakao.com/15629433,3.1,193,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 동대문구 고산자로36길 3 신관 지하1층 8-2호 (제기동 1019),official_description,
98,98화,2023-10-23,"[sub] 성시경의 먹을텐데 l 경동시장 안동집, 김제식당",https://www.youtube.com/watch?v=6T7fWf5EA0s,restaurant,mogeultende_220c1a1923ad,김제식당,대한민국,서울 동대문구,서울 동대문구 고산자로36길 3,아구,아구탕 (2인분),"아구탕 (2인분) 26,000원 | 보리밥 8,000원 | 아구찜 (3인분) 50,000원 | 홍어찜 (2인분) 30,000원",37.57957309,127.03953854,02-962-0461,영업 전,11:00 오픈,수 11:00 ~ 20:00 / 19:00 라스트오더 | 목 11:00 ~ 20:00 / 19:00 라스트오더 | 금 11:00 ~ 20:00 / 19:00 라스트오더 | 토 11:00 ~ 20:00 / 19:00 라스트오더 | 일 11:00 ~ 20:00 / 19:00 라스트오더 | 월 11:00 ~ 20:00 / 19:00 라스트오더 | 화 11:00 ~ 20:00 / 19:00 라스트오더,2023228229,https://place.map.kakao.com/2023228229,4.4,49,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 동대문구 고산자로36길 3 신관 지하1층 49-1호 (제기동 1019),official_description,
99,99화,2023-10-30,[sub] 성시경의 먹을텐데 l 북창동 묵호회집 (with.최자),https://www.youtube.com/watch?v=n5Zpld_kH0o,restaurant,mogeultende_4b693f950150,묵호회집,대한민국,서울 중구,서울 중구 세종대로14길 26,회,스페셜(1인),"스페셜(1인) 180,000원 | 특사시미(1인) 150,000원 | 실장님사시미(1인) 220,000원 | 사시미(1인) 120,000원",37.56274979,126.97806939,02-779-4705,영업 전,11:00 오픈,수 11:00 ~ 22:00 | 목 11:00 ~ 22:00 | 금 11:00 ~ 22:00 | 토 11:00 ~ 21:00 | 일 휴무일 | 월 11:00 ~ 22:00 | 화 11:00 ~ 22:00,11247336,https://place.map.kakao.com/11247336,2.9,50,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":true,""pets"":false,""wifi"":false}",서울 중구 세종대로14길 26 (북창동 82),official_description,
